route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
2.223.3071,2.223.120.5364.3071,2.223.120.1454639.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454604.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454568.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454631.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454629.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454643.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454608.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454598.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454542.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454578.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454590.3071,"Can Marcet",0,2.223.120.1.1,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454557.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454541.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454638.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454640.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454632.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454621.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454619.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454595.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454597.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454605.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454601.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454569.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454625.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454585.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454579.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454563.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454550.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454642.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454599.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454611.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454565.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454543.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454615.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454583.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454554.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454587.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454613.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454607.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454561.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454539.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454552.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454577.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454545.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454603.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454623.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454593.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454644.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454628.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454548.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454571.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454630.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454589.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454581.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454559.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454634.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454567.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454575.3071,"Nova Icària",1,2.223.120.1.2,1
2.223.3071,2.223.120.5364.3071,2.223.120.1454617.3071,"Nova Icària",1,2.223.120.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651777.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651619.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651568.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651689.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651685.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651682.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651660.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651658.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651646.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651586.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651570.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651572.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651577.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651775.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651758.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651738.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651742.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651697.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651629.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651781.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651670.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651664.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651656.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651693.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651674.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651728.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651730.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651613.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651580.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651668.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651716.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651652.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651708.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651762.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651720.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651769.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651592.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651680.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651740.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651691.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651744.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651764.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651732.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651703.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651582.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651654.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651625.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651627.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651726.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651718.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651609.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651710.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651588.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651666.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651611.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651678.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651590.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651615.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651750.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651642.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651606.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651602.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651783.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651754.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651736.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651748.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651722.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651771.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651773.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651623.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651644.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651701.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651712.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651714.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651566.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651574.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651604.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651631.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651633.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651637.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651648.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651650.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651672.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651676.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651687.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651699.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651734.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651756.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651760.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651779.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651785.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651584.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651594.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651600.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651596.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651598.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651621.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651635.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651706.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651752.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651753.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651618.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651638.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651641.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651653.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651657.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651688.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651735.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651739.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651761.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651774.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651567.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651569.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651636.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651651.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651655.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651665.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651690.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651733.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651741.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651747.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651749.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651782.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651610.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651583.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651591.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651624.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651645.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651649.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651669.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651696.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651707.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651709.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651727.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651705.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651575.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651776.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651713.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651601.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651597.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651702.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651628.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651679.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651698.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651780.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651757.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651565.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651663.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651614.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651700.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651686.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651589.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651595.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651630.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651659.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651647.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651673.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651593.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651677.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651571.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651737.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651768.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651786.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651778.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651759.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651599.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651692.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651622.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651765.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651573.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651717.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651725.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651721.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651729.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651719.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651715.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651684.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651743.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651612.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651603.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651578.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651784.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651772.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651770.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651751.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651620.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651626.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651605.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651667.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651681.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651634.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651632.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651711.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651581.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651643.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651675.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651731.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651585.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651576.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651755.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651763.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5347.3072,2.225.18.1651671.3072,"Nova Icària",1,2.225.18.1.2,1
2.225.3072,2.225.18.5348.3072,2.225.18.1452003.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5348.3072,2.225.18.1452010.3072,"Horta",0,2.225.18.1.1,1
2.225.3072,2.225.18.5348.3072,2.225.18.1452026.3072,"Horta",0,2.225.18.1.1,1
